side,margin_c,qty_exact_c,fee_exact_c,entry_exact_c,entry_bar_c,exit_bar_c,entry_dt,exit_dt_c,entry_price_c,exit_price_c,pnl_pct_c,pnl_c,reason_code_c,bars_held_c,mfe_pct_c,mae_pct_c,gk_pctile_c,regime_code_c,funding_c,funding_low_c,funding_high_c,net_c,margin_b,qty_exact_b,fee_exact_b,entry_exact_b,entry_bar_b,exit_bar_b,exit_dt_b,entry_price_b,exit_price_b,pnl_pct_b,pnl_b,reason_code_b,bars_held_b,mfe_pct_b,mae_pct_b,gk_pctile_b,regime_code_b,funding_b,funding_low_b,funding_high_b,net_b,_merge
L,200.0,1.5035731476119782,4.0,2660.3295,7305.0,7312.0,2025-07-09 21:00:00,2025-07-10 04:00:00,2660.33,2762.18,3.828,149.14,TP,7.0,5.09,-1.215,9.1,MILD_UP,-0.2502554243750634,-0.2502554243750634,-0.2502554243750634,148.88974457562492,200.0,1.5035731476119782,4.0,2660.3295,7305.0,7312.0,2025-07-10 04:00:00,2660.33,2762.18,3.828,149.14,TP,7.0,5.09,-1.215,9.1,MILD_UP,-0.2502554243750634,-0.2502554243750634,-0.2502554243750634,148.88974457562492,both
L,200.0,1.4369978324630057,4.0,2783.581095,7319.0,7324.0,2025-07-10 11:00:00,2025-07-10 16:00:00,2783.58,2788.15,0.164,2.56,MFE,5.0,1.388,-0.688,8.1,MILD_UP,-0.1125691834569957,-0.1125691834569957,0.0,2.4474308165430045,200.0,1.4369978324630057,4.0,2783.581095,7319.0,7324.0,2025-07-10 16:00:00,2783.58,2788.15,0.164,2.56,MFE,5.0,1.388,-0.688,8.1,MILD_UP,-0.1125691834569957,-0.1125691834569957,0.0,2.4474308165430045,both
L,200.0,1.3309367820167948,4.0,3005.40195,7346.0,7350.0,2025-07-11 14:00:00,2025-07-11 18:00:00,3005.4,3013.35,0.265,6.58,MFE,4.0,1.183,-1.494,7.1,MILD_UP,-0.39506861968995527,-0.39506861968995527,-0.39506861968995527,6.1849313803100445,200.0,1.3309367820167948,4.0,3005.40195,7346.0,7350.0,2025-07-11 18:00:00,3005.4,3013.35,0.265,6.58,MFE,4.0,1.183,-1.494,7.1,MILD_UP,-0.39506861968995527,-0.39506861968995527,-0.39506861968995527,6.1849313803100445,both
L,200.0,1.0444835449470704,4.0,3829.643865,7779.0,7782.0,2025-07-29 15:00:00,2025-07-29 18:00:00,3829.64,3869.99,1.054,38.15,ACX,3.0,1.457,-0.057,15.2,MILD_UP,-0.4048971796493667,-0.4048971796493667,-0.4048971796493667,37.74510282035063,200.0,1.0444835449470704,4.0,3829.643865,7779.0,7783.0,2025-07-29 19:00:00,3829.64,3826.81,-0.074,-6.96,MFE,4.0,1.457,-0.173,15.2,MILD_UP,-0.4048971796493667,-0.4048971796493667,-0.4048971796493667,-7.3648971796493665,both
L,200.0,1.0354859762652198,4.0,3862.9204949999994,7823.0,7829.0,2025-07-31 11:00:00,2025-07-31 17:00:00,3862.92,3860.15,-0.072,-6.87,ACX,6.0,0.39,-0.252,4.0,MILD_UP,-0.399936459807465,-0.399936459807465,-0.399936459807465,-7.269936459807465,200.0,1.0354859762652198,4.0,3862.9204949999994,7823.0,7830.0,2025-07-31 18:00:00,3862.92,3859.62,-0.085,-7.42,MH,7.0,0.39,-0.257,4.0,MILD_UP,-0.399936459807465,-0.399936459807465,-0.399936459807465,-7.819936459807465,both
L,200.0,1.0992004815531358,4.0,3639.008595,7970.0,7974.0,2025-08-06 14:00:00,2025-08-06 18:00:00,3639.01,3624.18,-0.408,-20.3,ACX,4.0,0.247,-0.852,13.1,DOWN,-0.3279451446308002,-0.3279451446308002,-0.3279451446308002,-20.6279451446308,200.0,1.0992004815531358,4.0,3639.008595,7970.0,7976.0,2025-08-06 20:00:00,3639.01,3616.35,-0.623,-28.91,MH,6.0,0.247,-0.852,13.1,DOWN,-0.3279451446308002,-0.3279451446308002,-0.3279451446308002,-29.2379451446308,both
L,200.0,1.080248851526682,4.0,3702.8505,7996.0,8002.0,2025-08-07 16:00:00,2025-08-07 22:00:00,3702.85,3854.03,4.083,159.31,TP,6.0,4.367,-0.053,17.2,DOWN,0.0,-0.17131434282858568,0.0,159.31,200.0,1.080248851526682,4.0,3702.8505,7996.0,8002.0,2025-08-07 22:00:00,3702.85,3854.03,4.083,159.31,TP,6.0,4.367,-0.053,17.2,DOWN,0.0,-0.17131434282858568,0.0,159.31,both
L,200.0,0.9997626875805525,4.0,4000.9494749999994,8026.0,8029.0,2025-08-08 22:00:00,2025-08-09 01:00:00,4000.95,3967.83,-0.828,-37.12,ACX,3.0,0.101,-1.898,5.1,DOWN,-0.39520675513154296,-0.39520675513154296,-0.39520675513154296,-37.51520675513154,200.0,0.9997626875805525,4.0,4000.9494749999994,8026.0,8033.0,2025-08-09 05:00:00,4000.95,4054.79,1.346,49.83,MHx,7.0,1.726,-1.898,5.1,DOWN,-0.39520675513154296,-0.39520675513154296,-0.39520675513154296,49.43479324486846,both
L,200.0,0.9436035354441874,4.0,4239.068475,8309.0,8313.0,2025-08-20 17:00:00,2025-08-20 21:00:00,4239.07,4201.18,-0.894,-39.75,ACX,4.0,0.0,-2.19,5.1,MILD_UP,0.0,0.0,0.0,-39.75,200.0,0.9436035354441874,4.0,4239.068475,8309.0,8316.0,2025-08-21 00:00:00,4239.07,4251.34,0.29,7.58,MFE,7.0,1.592,-3.178,5.1,MILD_UP,-0.3640448840693992,-0.3640448840693992,0.0,7.215955115930601,both
L,200.0,0.9238101728851501,4.0,4329.893864999999,8357.0,8360.0,2025-08-22 17:00:00,2025-08-22 20:00:00,4329.89,4270.58,-1.37,-58.79,ACX,3.0,0.022,-1.358,22.2,DOWN,0.0,0.0,0.0,-58.79,200.0,0.9238101728851501,4.0,4329.893864999999,8357.0,8363.0,2025-08-22 23:00:00,4329.89,4609.49,6.457,254.3,TP,6.0,7.276,-2.861,22.2,DOWN,0.0,0.0,0.0,254.3,both
L,200.0,0.8675181997591976,4.0,4610.854275,8503.0,8507.0,2025-08-28 19:00:00,2025-08-28 23:00:00,4610.85,4563.01,-1.038,-45.51,ACX,4.0,0.045,-1.515,6.1,MILD_UP,0.0,0.0,0.0,-45.51,200.0,0.8675181997591976,4.0,4610.854275,8503.0,8510.0,2025-08-29 02:00:00,4610.85,4485.77,-2.713,-112.52,MH,7.0,0.045,-3.358,6.1,MILD_UP,-0.08494609056984348,-0.08494609056984348,-0.08494609056984348,-112.60494609056984,both
L,200.0,0.9190975924845171,4.0,4352.094959999999,8646.0,8649.0,2025-09-03 18:00:00,2025-09-03 21:00:00,4352.09,4350.02,-0.048,-5.9,ACX,3.0,0.731,-0.288,9.1,DOWN,0.0,0.0,0.0,-5.9,200.0,0.9190975924845171,4.0,4352.094959999999,8646.0,8654.0,2025-09-04 02:00:00,4352.09,4467.61,2.654,102.17,MHx,8.0,3.131,-0.288,9.1,DOWN,-0.13060715733824357,-0.13060715733824357,-0.13060715733824357,102.03939284266175,both
L,200.0,0.9055494902605323,4.0,4417.2074999999995,8692.0,8698.0,2025-09-05 16:00:00,2025-09-05 22:00:00,4417.21,4439.01,0.494,15.74,MFE,6.0,1.749,-1.057,23.2,DOWN,0.0,0.0,0.13818207294756754,15.74,200.0,0.9055494902605323,4.0,4417.2074999999995,8692.0,8698.0,2025-09-05 22:00:00,4417.21,4439.01,0.494,15.74,MFE,6.0,1.749,-1.057,23.2,DOWN,0.0,0.0,0.13818207294756754,15.74,both
L,200.0,0.9233237335480172,4.0,4332.175005,8813.0,8819.0,2025-09-10 17:00:00,2025-09-10 23:00:00,4332.18,4397.22,1.501,56.06,MFE,6.0,2.802,-0.614,21.2,DOWN,0.0,0.0,0.0,56.06,200.0,0.9233237335480172,4.0,4332.175005,8813.0,8819.0,2025-09-10 23:00:00,4332.18,4397.22,1.501,56.06,MFE,6.0,2.802,-0.614,21.2,DOWN,0.0,0.0,0.0,56.06,both
L,200.0,0.9050861845352661,4.0,4419.46863,8834.0,8838.0,2025-09-11 14:00:00,2025-09-11 18:00:00,4419.47,4412.8,-0.151,-10.03,ACX,4.0,0.697,-0.333,14.1,SIDE,-0.4017677573152047,-0.4017677573152047,-0.4017677573152047,-10.431767757315203,200.0,0.9050861845352661,4.0,4419.46863,8834.0,8841.0,2025-09-11 21:00:00,4419.47,4422.24,0.063,-1.49,MFE,7.0,1.447,-2.05,14.1,SIDE,-0.4017677573152047,-0.4017677573152047,-0.4017677573152047,-1.8917677573152047,both
L,200.0,0.8981486638975442,4.0,4453.605689999999,8851.0,8854.0,2025-09-12 07:00:00,2025-09-12 10:00:00,4453.61,4494.32,0.914,32.57,MFE,3.0,1.908,-0.118,0.0,SIDE,-0.1944645078642723,-0.1944645078642723,-0.1944645078642723,32.375535492135725,200.0,0.8981486638975442,4.0,4453.605689999999,8851.0,8854.0,2025-09-12 10:00:00,4453.61,4494.32,0.914,32.57,MFE,3.0,1.908,-0.118,0.0,SIDE,-0.1944645078642723,-0.1944645078642723,-0.1944645078642723,32.375535492135725,both
L,200.0,0.8829039537436731,4.0,4530.50412,8975.0,8981.0,2025-09-17 11:00:00,2025-09-17 17:00:00,4530.5,4507.03,-0.518,-24.73,BE,6.0,0.521,-1.526,16.2,MILD_UP,-0.21487612358688246,-0.21487612358688246,-0.21487612358688246,-24.944876123586884,200.0,0.8829039537436731,4.0,4530.50412,8975.0,8981.0,2025-09-17 17:00:00,4530.5,4507.03,-0.518,-24.73,BE,6.0,0.521,-1.526,16.2,MILD_UP,-0.21487612358688246,-0.21487612358688246,-0.21487612358688246,-24.944876123586884,both
L,200.0,0.9537739426304997,4.0,4193.865885,9155.0,9160.0,2025-09-24 23:00:00,2025-09-25 04:00:00,4193.87,4156.87,-0.882,-39.29,ACX,5.0,0.05,-0.993,22.2,DOWN,0.14360341863912515,0.14360341863912515,0.14360341863912515,-39.146396581360875,200.0,0.9537739426304997,4.0,4193.865885,9155.0,9161.0,2025-09-25 05:00:00,4193.87,4160.98,-0.784,-35.37,MH,6.0,0.05,-1.146,22.2,DOWN,0.14360341863912515,0.14360341863912515,0.14360341863912515,-35.22639658136087,both
L,200.0,0.9319371372661126,4.0,4292.134994999999,9317.0,9320.0,2025-10-01 17:00:00,2025-10-01 20:00:00,4292.13,4293.73,0.037,-2.51,ACX,3.0,0.582,-0.345,9.1,DOWN,0.0,0.0,0.0,-2.51,200.0,0.9319371372661126,4.0,4292.134994999999,9317.0,9325.0,2025-10-02 01:00:00,4292.13,4320.48,0.66,22.41,MHx,8.0,1.192,-0.371,9.1,DOWN,0.029987942539071985,0.029987942539071985,0.029987942539071985,22.439987942539073,both
L,200.0,0.9228484570338324,4.0,4334.40612,9328.0,9331.0,2025-10-02 04:00:00,2025-10-02 07:00:00,4334.41,4308.39,-0.6,-28.0,ACX,3.0,0.022,-1.15,22.2,DOWN,0.0,0.0,0.0,-28.0,,,,,,,,,,,,,,,,,,,,,,left_only
L,,,,,,,2025-10-02 08:00:00,,,,,,,,,,,,,,,,200.0,0.9199583509555668,4.0,4348.022925,9332.0,9340.0,2025-10-02 16:00:00,4348.02,4371.46,0.539,17.56,MFE,8.0,1.708,-0.412,12.1,DOWN,-0.12203521079503157,-0.18148835841154282,0.0,17.437964789204965,right_only
L,200.0,0.9078504748161819,4.0,4406.011905,9345.0,9353.0,2025-10-02 21:00:00,2025-10-03 05:00:00,4406.01,4486.75,1.832,69.29,MHx,8.0,2.511,-1.675,16.2,DOWN,-0.1503300160146801,-0.1503300160146801,-0.1503300160146801,69.13966998398533,,,,,,,,,,,,,,,,,,,,,,left_only
L,,,,,,,2025-10-02 22:00:00,,,,,,,,,,,,,,,,200.0,0.9055556435265132,4.0,4417.177485,9346.0,9354.0,2025-10-03 06:00:00,4417.18,4464.43,1.07,38.79,MFE,8.0,2.252,-1.923,8.1,DOWN,-0.14995001728791096,-0.14995001728791096,-0.14995001728791096,38.640049982712085,right_only
L,200.0,0.8868680123115018,4.0,4510.254,9359.0,9360.0,2025-10-03 11:00:00,2025-10-03 12:00:00,4510.25,4496.71,-0.3,-16.01,MFE,1.0,1.081,-0.504,1.0,SIDE,0.0,0.0,0.0,-16.01,,,,,,,,,,,,,,,,,,,,,,left_only
L,200.0,0.989609106852076,4.0,4041.99999,9675.0,9681.0,2025-10-16 15:00:00,2025-10-16 21:00:00,4042.0,4050.5,0.21,4.42,MFE,6.0,1.171,-2.59,17.2,DOWN,-0.030307639551143593,-0.030307639551143593,-0.030307639551143593,4.389692360448857,200.0,0.989609106852076,4.0,4041.99999,9675.0,9681.0,2025-10-16 21:00:00,4042.0,4050.5,0.21,4.42,MFE,6.0,1.171,-2.59,17.2,DOWN,-0.030307639551143593,-0.030307639551143593,-0.030307639551143593,4.389692360448857,both
L,200.0,0.9948889396398319,4.0,4020.5492699999995,9763.0,9766.0,2025-10-20 07:00:00,2025-10-20 10:00:00,4020.55,3934.17,-2.148,-89.94,ACX,3.0,0.0,-2.827,16.2,DOWN,-0.0982602983992917,-0.0982602983992917,-0.0982602983992917,-90.0382602983993,200.0,0.9948889396398319,4.0,4020.5492699999995,9763.0,9770.0,2025-10-20 14:00:00,4020.55,4057.23,0.912,32.49,MHx,7.0,1.325,-2.827,16.2,DOWN,-0.0982602983992917,-0.0982602983992917,-0.0982602983992917,32.39173970160071,both
L,200.0,1.0278218818288567,4.0,3891.72489,9843.0,9848.0,2025-10-23 15:00:00,2025-10-23 20:00:00,3891.72,3859.93,-0.817,-36.68,ACX,5.0,0.353,-0.889,0.0,SIDE,-0.16641084058501948,-0.16641084058501948,-0.16641084058501948,-36.84641084058502,200.0,1.0278218818288567,4.0,3891.72489,9843.0,9849.0,2025-10-23 21:00:00,3891.72,3849.66,-1.081,-47.23,MH,6.0,0.353,-1.458,0.0,SIDE,-0.16641084058501948,-0.16641084058501948,-0.16641084058501948,-47.39641084058502,both
L,,,,,,,2025-10-28 22:00:00,,,,,,,,,,,,,,,,200.0,0.9617329951553134,4.0,4159.158539999999,9970.0,9975.0,2025-10-29 03:00:00,4159.16,4111.13,-1.155,-50.19,MH,5.0,0.359,-2.24,22.2,MILD_UP,-0.07073785266189926,-0.07073785266189926,-0.07073785266189926,-50.2607378526619,right_only
L,,,,,,,2025-10-31 20:00:00,,,,,,,,,,,,,,,,200.0,1.0325015816794934,4.0,3874.0860749999997,10040.0,10046.0,2025-11-01 02:00:00,3874.09,3824.77,-1.273,-54.92,MH,6.0,0.334,-1.844,22.2,SIDE,0.0511207412974536,0.0511207412974536,0.0511207412974536,-54.86887925870255,right_only
L,200.0,1.1957353709381495,4.0,3345.221775,10161.0,10169.0,2025-11-05 21:00:00,2025-11-06 05:00:00,3345.22,3447.8,3.066,118.65,MFE,8.0,3.999,-0.829,7.1,DOWN,-0.17612990504941933,-0.17612990504941933,-0.17612990504941933,118.47387009495058,200.0,1.1957353709381495,4.0,3345.221775,10161.0,10169.0,2025-11-06 05:00:00,3345.22,3447.8,3.066,118.65,MFE,8.0,3.999,-0.829,7.1,DOWN,-0.17612990504941933,-0.17612990504941933,-0.17612990504941933,118.47387009495058,both
L,200.0,1.1481678999848508,4.0,3483.811035,10326.0,10331.0,2025-11-12 18:00:00,2025-11-12 23:00:00,3483.81,3499.19,0.441,13.66,MFE,5.0,2.969,-0.165,19.2,DOWN,0.0,0.0,0.0,13.66,200.0,1.1481678999848508,4.0,3483.811035,10326.0,10331.0,2025-11-12 23:00:00,3483.81,3499.19,0.441,13.66,MFE,5.0,2.969,-0.165,19.2,DOWN,0.0,0.0,0.0,13.66,both
L,200.0,1.2550189758006316,4.0,3187.202805,10442.0,10449.0,2025-11-17 14:00:00,2025-11-17 21:00:00,3187.2,3181.09,-0.192,-11.67,MFE,7.0,1.13,-0.548,21.2,DOWN,-0.40126596211376014,-0.40126596211376014,-0.40126596211376014,-12.07126596211376,200.0,1.2550189758006316,4.0,3187.202805,10442.0,10449.0,2025-11-17 21:00:00,3187.2,3181.09,-0.192,-11.67,MFE,7.0,1.13,-0.548,21.2,DOWN,-0.40126596211376014,-0.40126596211376014,-0.40126596211376014,-12.07126596211376,both
L,200.0,1.3046177188775494,4.0,3066.0322499999997,10471.0,10474.0,2025-11-18 19:00:00,2025-11-18 22:00:00,3066.03,3045.48,-0.67,-30.82,ACX,3.0,0.25,-1.501,22.2,DOWN,0.0,0.0,0.0,-30.82,200.0,1.3046177188775494,4.0,3066.0322499999997,10471.0,10478.0,2025-11-19 02:00:00,3066.03,3132.72,2.175,83.01,MFE,7.0,3.322,-1.501,22.2,DOWN,-0.24015332435497147,-0.24015332435497147,-0.24015332435497147,82.76984667564503,both
L,200.0,1.3178412853729708,4.0,3035.266875,10677.0,10679.0,2025-11-27 09:00:00,2025-11-27 11:00:00,3035.27,3034.23,-0.034,-5.36,MFE,2.0,1.144,-0.297,13.1,DOWN,0.0,0.0,0.0,-5.36,200.0,1.3178412853729708,4.0,3035.266875,10677.0,10679.0,2025-11-27 11:00:00,3035.27,3034.23,-0.034,-5.36,MFE,2.0,1.144,-0.297,13.1,DOWN,0.0,0.0,0.0,-5.36,both
L,200.0,1.4219058083664982,4.0,2813.1258599999996,10803.0,10806.0,2025-12-02 15:00:00,2025-12-02 18:00:00,2813.13,2795.2,-0.637,-29.49,ACX,3.0,0.01,-1.156,23.2,MILD_UP,-0.22138622729952598,-0.22138622729952598,-0.22138622729952598,-29.711386227299524,200.0,1.4219058083664982,4.0,2813.1258599999996,10803.0,10812.0,2025-12-03 00:00:00,2813.13,3004.05,6.787,267.47,TP,9.0,7.569,-1.156,23.2,MILD_UP,-0.39861279262639693,-0.39861279262639693,-0.22138622729952598,267.0713872073736,both
L,,,,,,,2025-12-03 11:00:00,,,,,,,,,,,,,,,,200.0,1.3197074724539193,4.0,3030.97473,10823.0,10828.0,2025-12-03 16:00:00,3030.97,3054.88,0.789,27.55,MFE,5.0,1.761,-0.373,12.1,MILD_UP,-0.04465144188120632,-0.04465144188120632,0.0,27.505348558118794,right_only
L,200.0,1.3014537995410898,4.0,3073.4859749999996,10832.0,10835.0,2025-12-03 20:00:00,2025-12-03 23:00:00,3073.49,3073.25,-0.008,-4.3,MFE,3.0,2.331,-1.415,19.2,MILD_UP,0.0,0.0,0.0,-4.3,,,,,,,,,,,,,,,,,,,,,,left_only
L,200.0,1.2723329703780877,4.0,3143.83113,10949.0,10952.0,2025-12-08 17:00:00,2025-12-08 20:00:00,3143.83,3139.04,-0.152,-10.1,MFE,3.0,1.15,-0.346,8.1,MILD_UP,0.0,0.0,0.0,-10.1,200.0,1.2723329703780877,4.0,3143.83113,10949.0,10952.0,2025-12-08 20:00:00,3143.83,3139.04,-0.152,-10.1,MFE,3.0,1.15,-0.346,8.1,MILD_UP,0.0,0.0,0.0,-10.1,both
L,200.0,1.4022513878708616,4.0,2852.555565,11190.0,11194.0,2025-12-18 18:00:00,2025-12-18 22:00:00,2852.56,2961.39,3.815,148.61,TP,4.0,4.456,-0.16,1.0,DOWN,0.0,0.0,0.0,148.61,200.0,1.4022513878708616,4.0,2852.555565,11190.0,11194.0,2025-12-18 22:00:00,2852.56,2961.39,3.815,148.61,TP,4.0,4.456,-0.16,1.0,DOWN,0.0,0.0,0.0,148.61,both
L,200.0,1.353442339748557,4.0,2955.426975,11214.0,11220.0,2025-12-19 18:00:00,2025-12-20 00:00:00,2955.43,2962.0,0.222,4.89,MFE,6.0,2.117,-0.472,20.2,DOWN,-0.36884904472108315,-0.36884904472108315,0.0,4.521150955278917,200.0,1.353442339748557,4.0,2955.426975,11214.0,11220.0,2025-12-20 00:00:00,2955.43,2962.0,0.222,4.89,MFE,6.0,2.117,-0.472,20.2,DOWN,-0.36884904472108315,-0.36884904472108315,0.0,4.521150955278917,both
L,200.0,1.351406503346488,4.0,2959.8792,11347.0,11353.0,2025-12-25 07:00:00,2025-12-25 13:00:00,2959.88,2942.17,-0.598,-27.93,MH,6.0,0.0,-0.852,12.1,DOWN,-0.2598760545362797,-0.2598760545362797,-0.2598760545362797,-28.189876054536278,200.0,1.351406503346488,4.0,2959.8792,11347.0,11353.0,2025-12-25 13:00:00,2959.88,2942.17,-0.598,-27.93,MH,6.0,0.0,-0.852,12.1,DOWN,-0.2598760545362797,-0.2598760545362797,-0.2598760545362797,-28.189876054536278,both
L,200.0,1.3402573238105973,4.0,2984.501505,11386.0,11391.0,2025-12-26 22:00:00,2025-12-27 03:00:00,2984.5,2920.4,-2.148,-89.91,MH,5.0,0.0,-3.066,1.0,SIDE,-0.13512649925770434,-0.13512649925770434,-0.13512649925770434,-90.0451264992577,200.0,1.3402573238105973,4.0,2984.501505,11386.0,11391.0,2025-12-27 03:00:00,2984.5,2920.4,-2.148,-89.91,MH,5.0,0.0,-3.066,1.0,SIDE,-0.13512649925770434,-0.13512649925770434,-0.13512649925770434,-90.0451264992577,both
L,200.0,1.3549789871552396,4.0,2952.0753,11472.0,11477.0,2025-12-30 12:00:00,2025-12-30 17:00:00,2952.08,2975.21,0.784,27.35,MFE,5.0,1.725,-0.549,13.1,SIDE,-0.15666360286390796,-0.15666360286390796,-0.15666360286390796,27.193336397136093,200.0,1.3549789871552396,4.0,2952.0753,11472.0,11477.0,2025-12-30 17:00:00,2952.08,2975.21,0.784,27.35,MFE,5.0,1.725,-0.549,13.1,SIDE,-0.15666360286390796,-0.15666360286390796,-0.15666360286390796,27.193336397136093,both
L,200.0,1.3348026841280216,4.0,2996.6975999999995,11483.0,11486.0,2025-12-30 23:00:00,2025-12-31 02:00:00,2996.7,2974.18,-0.751,-34.05,ACX,3.0,0.158,-1.097,20.2,SIDE,-0.3989044473489751,-0.3989044473489751,-0.3989044473489751,-34.44890444734897,200.0,1.3348026841280216,4.0,2996.6975999999995,11483.0,11489.0,2025-12-31 05:00:00,2996.7,2956.03,-1.357,-58.28,MH,6.0,0.158,-1.85,20.2,SIDE,-0.3989044473489751,-0.3989044473489751,-0.3989044473489751,-58.67890444734898,both
L,200.0,1.3324538072242609,4.0,3001.98024,11504.0,11509.0,2025-12-31 20:00:00,2026-01-01 01:00:00,3001.98,2973.33,-0.954,-42.17,ACX,5.0,0.858,-1.479,13.1,SIDE,-0.1402491057036405,-0.1402491057036405,-0.1402491057036405,-42.31024910570364,200.0,1.3324538072242609,4.0,3001.98024,11504.0,11510.0,2026-01-01 02:00:00,3001.98,2973.07,-0.963,-42.52,MH,6.0,0.858,-1.479,13.1,SIDE,-0.1402491057036405,-0.1402491057036405,-0.1402491057036405,-42.66024910570364,both
L,200.0,1.3400012734702103,4.0,2985.07179,11527.0,11530.0,2026-01-01 19:00:00,2026-01-01 22:00:00,2985.07,2979.93,-0.172,-10.89,ACX,3.0,0.23,-0.17,0.0,SIDE,0.0,0.0,0.0,-10.89,200.0,1.3400012734702103,4.0,2985.07179,11527.0,11533.0,2026-01-02 01:00:00,2985.07,2979.86,-0.175,-10.98,MH,6.0,0.296,-0.304,0.0,SIDE,0.022425350111931475,0.022425350111931475,0.022425350111931475,-10.95757464988807,both
L,200.0,1.2201414849527874,4.0,3278.3083349999997,11651.0,11654.0,2026-01-06 23:00:00,2026-01-07 02:00:00,3278.31,3192.88,-2.606,-108.23,ACX,3.0,0.688,-2.754,8.1,MILD_UP,-0.1696075363210154,-0.1696075363210154,-0.1696075363210154,-108.39960753632101,200.0,1.2201414849527874,4.0,3278.3083349999997,11651.0,11658.0,2026-01-07 06:00:00,3278.31,3273.13,-0.158,-10.32,MH,7.0,0.688,-2.977,8.1,MILD_UP,-0.1696075363210154,-0.1696075363210154,-0.1696075363210154,-10.489607536321016,both
L,,,,,,,2026-01-13 14:00:00,,,,,,,,,,,,,,,,200.0,1.2770391734384385,4.0,3132.2453399999995,11810.0,11817.0,2026-01-13 21:00:00,3132.25,3132.37,0.004,-3.84,BE,7.0,0.508,-0.37,17.2,SIDE,-0.36525334404360554,-0.36525334404360554,-0.36525334404360554,-4.205253344043605,right_only
L,,,,,,,2026-01-26 23:00:00,,,,,,,,,,,,,,,,200.0,1.3685222836654516,4.0,2922.8606999999997,12131.0,12137.0,2026-01-27 05:00:00,2922.86,2898.72,-0.826,-37.04,MH,6.0,0.929,-1.298,22.2,DOWN,-0.05259041077347382,-0.05259041077347382,-0.05259041077347382,-37.092590410773475,right_only
L,200.0,2.021029723738879,4.0,1979.1890999999998,12395.0,12398.0,2026-02-06 23:00:00,2026-02-07 02:00:00,1979.19,2065.5,4.361,170.43,TP,3.0,5.599,-0.97,5.1,DOWN,-0.07408939105414436,-0.07408939105414436,-0.07408939105414436,170.35591060894586,200.0,2.021029723738879,4.0,1979.1890999999998,12395.0,12398.0,2026-02-07 02:00:00,1979.19,2065.5,4.361,170.43,TP,3.0,5.599,-0.97,5.1,DOWN,-0.07408939105414436,-0.07408939105414436,-0.07408939105414436,170.35591060894586,both
L,200.0,2.029648187379556,4.0,1970.7848999999999,12530.0,12533.0,2026-02-12 14:00:00,2026-02-12 17:00:00,1970.78,1963.61,-0.364,-18.57,ACX,3.0,0.587,-0.741,7.1,DOWN,-0.08947566750247193,-0.08947566750247193,-0.08947566750247193,-18.659475667502473,200.0,2.029648187379556,4.0,1970.7848999999999,12530.0,12537.0,2026-02-12 21:00:00,1970.78,1978.85,0.409,12.37,MFE,7.0,1.528,-0.741,7.1,DOWN,-0.08947566750247193,-0.08947566750247193,-0.08947566750247193,12.280524332497528,both
L,200.0,2.041556750208215,4.0,1959.289155,12557.0,12560.0,2026-02-13 17:00:00,2026-02-13 20:00:00,1959.29,1958.27,-0.052,-6.08,ACX,3.0,0.47,-0.791,16.2,DOWN,0.0,0.0,0.0,-6.08,200.0,2.041556750208215,4.0,1959.289155,12557.0,12564.0,2026-02-14 00:00:00,1959.29,2032.69,3.746,145.86,TP,7.0,4.629,-0.791,16.2,DOWN,-0.17689414710203913,-0.17689414710203913,0.0,145.68310585289797,both
L,200.0,2.0231672323404317,4.0,1977.0980549999997,12629.0,12632.0,2026-02-16 17:00:00,2026-02-16 20:00:00,1977.1,1974.16,-0.148,-9.94,ACX,3.0,0.765,-1.065,11.1,DOWN,0.0,0.0,0.0,-9.94,200.0,2.0231672323404317,4.0,1977.0980549999997,12629.0,12634.0,2026-02-16 22:00:00,1977.1,1965.79,-0.572,-26.88,MFE,5.0,2.337,-1.065,11.1,DOWN,0.0,0.0,0.0,-26.88,both
L,200.0,1.9978816860059618,4.0,2002.1205599999998,12675.0,12677.0,2026-02-18 15:00:00,2026-02-18 17:00:00,2002.12,2018.58,0.822,28.88,MFE,2.0,1.806,-0.328,9.1,SIDE,0.15245894622849288,0.15245894622849288,0.15245894622849288,29.03245894622849,200.0,1.9978816860059618,4.0,2002.1205599999998,12675.0,12677.0,2026-02-18 17:00:00,2002.12,2018.58,0.822,28.88,MFE,2.0,1.806,-0.328,9.1,SIDE,0.15245894622849288,0.15245894622849288,0.15245894622849288,29.03245894622849,both
L,200.0,2.1498558873666425,4.0,1860.58983,12835.0,12839.0,2026-02-25 07:00:00,2026-02-25 11:00:00,1860.59,1918.99,3.139,121.55,TP,4.0,4.574,-0.8,23.2,DOWN,0.09769913662271282,0.09769913662271282,0.09769913662271282,121.6476991366227,200.0,2.1498558873666425,4.0,1860.58983,12835.0,12839.0,2026-02-25 11:00:00,1860.59,1918.99,3.139,121.55,TP,4.0,4.574,-0.8,23.2,DOWN,0.09769913662271282,0.09769913662271282,0.09769913662271282,121.6476991366227,both
